행정동,년분기,주차장면적(면),주차장개수(개소)
구로1동,20233,6978.0,63.0
구로1동,20234,6978.0,63.0
구로1동,20241,6978.0,63.0
구로1동,20242,6978.0,63.0
구로2동,20191,16929.0,1310.0
구로2동,20192,16929.0,1310.0
구로2동,20193,16929.0,1310.0
구로2동,20194,16929.0,1310.0
구로2동,20201,18293.0,1414.0
구로2동,20202,18293.0,1414.0
구로2동,20203,18293.0,1414.0
구로2동,20204,18293.0,1414.0
구로2동,20211,18277.0,1419.0
구로2동,20212,18277.0,1419.0
구로2동,20213,18277.0,1419.0
구로2동,20214,18277.0,1419.0
구로2동,20221,16305.0,1152.0
구로2동,20222,16305.0,1152.0
구로2동,20223,16305.0,1152.0
구로2동,20224,16305.0,1152.0
구로2동,20231,14931.0,1153.0
구로2동,20232,14931.0,1153.0
구로2동,20233,14931.0,1153.0
구로2동,20234,14931.0,1153.0
구로2동,20241,14931.0,1153.0
구로2동,20242,14931.0,1153.0
구로3동,20191,24326.0,787.0
구로3동,20192,24326.0,787.0
구로3동,20193,24326.0,787.0
구로3동,20194,24326.0,787.0
구로3동,20201,23524.0,417.0
구로3동,20202,23524.0,417.0
구로3동,20203,23524.0,417.0
구로3동,20204,23524.0,417.0
구로3동,20211,24883.0,417.0
구로3동,20212,24883.0,417.0
구로3동,20213,24883.0,417.0
구로3동,20214,24883.0,417.0
구로3동,20221,24482.0,385.0
구로3동,20222,24482.0,385.0
구로3동,20223,24482.0,385.0
구로3동,20224,24482.0,385.0
구로3동,20231,21967.0,386.0
구로3동,20232,21967.0,386.0
구로3동,20233,21967.0,386.0
구로3동,20234,21967.0,386.0
구로3동,20241,21967.0,386.0
구로3동,20242,21967.0,386.0
구로4동,20191,5497.0,402.0
구로4동,20192,5497.0,402.0
구로4동,20193,5497.0,402.0
구로4동,20194,5497.0,402.0
구로4동,20201,5164.0,248.0
구로4동,20202,5164.0,248.0
구로4동,20203,5164.0,248.0
구로4동,20204,5164.0,248.0
구로4동,20211,5156.0,246.0
구로4동,20212,5156.0,246.0
구로4동,20213,5156.0,246.0
구로4동,20214,5156.0,246.0
구로4동,20221,5048.0,243.0
구로4동,20222,5048.0,243.0
구로4동,20223,5048.0,243.0
구로4동,20224,5048.0,243.0
구로4동,20231,4865.0,244.0
구로4동,20232,4865.0,244.0
구로4동,20233,4865.0,244.0
구로4동,20234,4865.0,244.0
구로4동,20241,4865.0,244.0
구로4동,20242,4865.0,244.0
구로5동,20191,18684.0,874.0
구로5동,20192,18684.0,874.0
구로5동,20193,18684.0,874.0
구로5동,20194,18684.0,874.0
구로5동,20201,18852.0,971.0
구로5동,20202,18852.0,971.0
구로5동,20203,18852.0,971.0
구로5동,20204,18852.0,971.0
구로5동,20211,18855.0,971.0
구로5동,20212,18855.0,971.0
구로5동,20213,18855.0,971.0
구로5동,20214,18855.0,971.0
구로5동,20221,18865.0,837.0
구로5동,20222,18865.0,837.0
구로5동,20223,18865.0,837.0
구로5동,20224,18865.0,837.0
구로5동,20231,18768.0,838.0
구로5동,20232,18768.0,838.0
구로5동,20233,18768.0,838.0
구로5동,20234,18768.0,838.0
구로5동,20241,18768.0,838.0
구로5동,20242,18768.0,838.0
구산동,20191,9961.0,1410.0
구산동,20192,9961.0,1410.0
구산동,20193,9961.0,1410.0
구산동,20194,9961.0,1410.0
구산동,20201,11489.0,1461.0
구산동,20202,11489.0,1461.0
구산동,20203,11489.0,1461.0
구산동,20204,11489.0,1461.0
구산동,20211,11744.0,1475.0
구산동,20212,11744.0,1475.0
구산동,20213,11744.0,1475.0
구산동,20214,11744.0,1475.0
구산동,20221,10833.0,1415.0
구산동,20222,10833.0,1415.0
구산동,20223,10833.0,1415.0
구산동,20224,10833.0,1415.0
구산동,20231,11060.0,1430.0
구산동,20232,11060.0,1430.0
구산동,20233,11060.0,1430.0
구산동,20234,11060.0,1430.0
구산동,20241,11060.0,1430.0
구산동,20242,11060.0,1430.0
구의1동,20191,7875.0,1516.0
구의1동,20192,7875.0,1516.0
구의1동,20193,7875.0,1516.0
구의1동,20194,7875.0,1516.0
구의1동,20201,7888.0,1602.0
구의1동,20202,7888.0,1602.0
구의1동,20203,7888.0,1602.0
구의1동,20204,7888.0,1602.0
구의1동,20211,7765.0,1576.0
구의1동,20212,7765.0,1576.0
구의1동,20213,7765.0,1576.0
구의1동,20214,7765.0,1576.0
구의1동,20221,8621.0,1648.0
구의1동,20222,8621.0,1648.0
구의1동,20223,8621.0,1648.0
구의1동,20224,8621.0,1648.0
구의1동,20231,9124.0,1531.0
구의1동,20232,9124.0,1531.0
구의1동,20233,9124.0,1531.0
구의1동,20234,9124.0,1531.0
구의1동,20241,9124.0,1531.0
구의1동,20242,9124.0,1531.0
구의2동,20191,9461.0,1502.0
구의2동,20192,9461.0,1502.0
구의2동,20193,9461.0,1502.0
구의2동,20194,9461.0,1502.0
구의2동,20201,9450.0,1604.0
구의2동,20202,9450.0,1604.0
구의2동,20203,9450.0,1604.0
구의2동,20204,9450.0,1604.0
구의2동,20211,9045.0,1545.0
구의2동,20212,9045.0,1545.0
구의2동,20213,9045.0,1545.0
구의2동,20214,9045.0,1545.0
구의2동,20221,8722.0,1407.0
구의2동,20222,8722.0,1407.0
구의2동,20223,8722.0,1407.0
구의2동,20224,8722.0,1407.0
구의2동,20231,9539.0,1306.0
구의2동,20232,9539.0,1306.0
구의2동,20233,9539.0,1306.0
구의2동,20234,9539.0,1306.0
구의2동,20241,9539.0,1306.0
구의2동,20242,9539.0,1306.0
구의3동,20191,15136.0,793.0
구의3동,20192,15136.0,793.0
구의3동,20193,15136.0,793.0
구의3동,20194,15136.0,793.0
구의3동,20201,15198.0,926.0
구의3동,20202,15198.0,926.0
구의3동,20203,15198.0,926.0
구의3동,20204,15198.0,926.0
구의3동,20211,14977.0,898.0
구의3동,20212,14977.0,898.0
구의3동,20213,14977.0,898.0
구의3동,20214,14977.0,898.0
구의3동,20221,14788.0,770.0
구의3동,20222,14788.0,770.0
구의3동,20223,14788.0,770.0
구의3동,20224,14788.0,770.0
구의3동,20231,14856.0,748.0
구의3동,20232,14856.0,748.0
구의3동,20233,14856.0,748.0
구의3동,20234,14856.0,748.0
구의3동,20241,14856.0,748.0
구의3동,20242,14856.0,748.0
군자동,20191,7645.0,1159.0
군자동,20192,7645.0,1159.0
군자동,20193,7645.0,1159.0
군자동,20194,7645.0,1159.0
군자동,20201,7657.0,1192.0
군자동,20202,7657.0,1192.0
군자동,20203,7657.0,1192.0
군자동,20204,7657.0,1192.0
군자동,20211,7484.0,1177.0
군자동,20212,7484.0,1177.0
군자동,20213,7484.0,1177.0
군자동,20214,7484.0,1177.0
군자동,20221,7263.0,1155.0
군자동,20222,7263.0,1155.0
군자동,20223,7263.0,1155.0
군자동,20224,7263.0,1155.0
군자동,20231,7512.0,1093.0
군자동,20232,7512.0,1093.0
군자동,20233,7512.0,1093.0
군자동,20234,7512.0,1093.0
군자동,20241,7512.0,1093.0
군자동,20242,7512.0,1093.0
금호1가동,20191,5382.0,75.0
금호1가동,20192,5382.0,75.0
금호1가동,20193,5382.0,75.0
금호1가동,20194,5382.0,75.0
금호1가동,20201,5461.0,81.0
금호1가동,20202,5461.0,81.0
금호1가동,20203,5461.0,81.0
금호1가동,20204,5461.0,81.0
금호1가동,20211,5454.0,80.0
금호1가동,20212,5454.0,80.0
금호1가동,20213,5454.0,80.0
금호1가동,20214,5454.0,80.0
금호1가동,20221,5457.0,82.0
금호1가동,20222,5457.0,82.0
금호1가동,20223,5457.0,82.0
금호1가동,20224,5457.0,82.0
금호1가동,20231,3877.0,79.0
금호1가동,20232,3877.0,79.0
금호1가동,20233,3877.0,79.0
금호1가동,20234,3877.0,79.0
금호1가동,20241,3877.0,79.0
금호1가동,20242,3877.0,79.0
금호2.3가동,20191,6780.0,346.0
금호2.3가동,20192,6780.0,346.0
금호2.3가동,20193,6780.0,346.0
금호2.3가동,20194,6780.0,346.0
금호2.3가동,20201,6768.0,344.0
금호2.3가동,20202,6768.0,344.0
금호2.3가동,20203,6768.0,344.0
금호2.3가동,20204,6768.0,344.0
금호2.3가동,20211,6781.0,345.0
금호2.3가동,20212,6781.0,345.0
금호2.3가동,20213,6781.0,345.0
금호2.3가동,20214,6781.0,345.0
금호2.3가동,20221,6764.0,345.0
금호2.3가동,20222,6764.0,345.0
금호2.3가동,20223,6764.0,345.0
금호2.3가동,20224,6764.0,345.0
금호2.3가동,20231,6645.0,323.0
금호2.3가동,20232,6645.0,323.0
금호2.3가동,20233,6645.0,323.0
금호2.3가동,20234,6645.0,323.0
금호2.3가동,20241,6645.0,323.0
금호2.3가동,20242,6645.0,323.0
금호4가동,20191,5440.0,137.0
금호4가동,20192,5440.0,137.0
금호4가동,20193,5440.0,137.0
금호4가동,20194,5440.0,137.0
금호4가동,20201,5430.0,137.0
금호4가동,20202,5430.0,137.0
금호4가동,20203,5430.0,137.0
금호4가동,20204,5430.0,137.0
금호4가동,20211,5432.0,137.0
금호4가동,20212,5432.0,137.0
금호4가동,20213,5432.0,137.0
금호4가동,20214,5432.0,137.0
금호4가동,20221,5423.0,137.0
금호4가동,20222,5423.0,137.0
금호4가동,20223,5423.0,137.0
금호4가동,20224,5423.0,137.0
금호4가동,20231,4574.0,128.0
금호4가동,20232,4574.0,128.0
금호4가동,20233,4574.0,128.0
금호4가동,20234,4574.0,128.0
금호4가동,20241,4574.0,128.0
금호4가동,20242,4574.0,128.0
길동,20191,24822.0,2032.0
길동,20192,24822.0,2032.0
길동,20193,24822.0,2032.0
길동,20194,24822.0,2032.0
길동,20201,25560.0,2029.0
길동,20202,25560.0,2029.0
길동,20203,25560.0,2029.0
길동,20204,25560.0,2029.0
길동,20211,20713.0,1781.0
길동,20212,20713.0,1781.0
길동,20213,20713.0,1781.0
길동,20214,20713.0,1781.0
길동,20221,17661.0,1734.0
길동,20222,17661.0,1734.0
길동,20223,17661.0,1734.0
길동,20224,17661.0,1734.0
길동,20231,18399.0,1740.0
길동,20232,18399.0,1740.0
길동,20233,18399.0,1740.0
길동,20234,18399.0,1740.0
길동,20241,18399.0,1740.0
길동,20242,18399.0,1740.0
길음1동,20191,12856.0,104.0
길음1동,20192,12856.0,104.0
길음1동,20193,12856.0,104.0
길음1동,20194,12856.0,104.0
길음1동,20201,11058.0,107.0
길음1동,20202,11058.0,107.0
길음1동,20203,11058.0,107.0
길음1동,20204,11058.0,107.0
길음1동,20211,11052.0,107.0
길음1동,20212,11052.0,107.0
길음1동,20213,11052.0,107.0
길음1동,20214,11052.0,107.0
길음1동,20221,13513.0,96.0
길음1동,20222,13513.0,96.0
길음1동,20223,13513.0,96.0
길음1동,20224,13513.0,96.0
길음1동,20231,13510.0,96.0
길음1동,20232,13510.0,96.0
길음1동,20233,13510.0,96.0
길음1동,20234,13510.0,96.0
길음1동,20241,13510.0,96.0
길음1동,20242,13510.0,96.0
길음2동,20191,6009.0,215.0
길음2동,20192,6009.0,215.0
길음2동,20193,6009.0,215.0
길음2동,20194,6009.0,215.0
길음2동,20201,6794.0,265.0
길음2동,20202,6794.0,265.0
길음2동,20203,6794.0,265.0
길음2동,20204,6794.0,265.0
길음2동,20211,6883.0,264.0
길음2동,20212,6883.0,264.0
길음2동,20213,6883.0,264.0
길음2동,20214,6883.0,264.0
길음2동,20221,12483.0,148.0
길음2동,20222,12483.0,148.0
길음2동,20223,12483.0,148.0
길음2동,20224,12483.0,148.0
길음2동,20231,11923.0,147.0
길음2동,20232,11923.0,147.0
길음2동,20233,11923.0,147.0
길음2동,20234,11923.0,147.0
길음2동,20241,11923.0,147.0
길음2동,20242,11923.0,147.0
낙성대동,20191,7089.0,829.0
낙성대동,20192,7089.0,829.0
낙성대동,20193,7089.0,829.0
낙성대동,20194,7089.0,829.0
낙성대동,20201,7179.0,836.0
낙성대동,20202,7179.0,836.0
낙성대동,20203,7179.0,836.0
낙성대동,20204,7179.0,836.0
낙성대동,20211,7187.0,847.0
낙성대동,20212,7187.0,847.0
낙성대동,20213,7187.0,847.0
낙성대동,20214,7187.0,847.0
낙성대동,20221,7295.0,848.0
낙성대동,20222,7295.0,848.0
낙성대동,20223,7295.0,848.0
낙성대동,20224,7295.0,848.0
낙성대동,20231,7263.0,836.0
낙성대동,20232,7263.0,836.0
낙성대동,20233,7263.0,836.0
낙성대동,20234,7263.0,836.0
낙성대동,20241,7263.0,836.0
낙성대동,20242,7263.0,836.0
난곡동,20191,6110.0,1133.0
난곡동,20192,6110.0,1133.0
난곡동,20193,6110.0,1133.0
난곡동,20194,6110.0,1133.0
난곡동,20201,6206.0,1132.0
난곡동,20202,6206.0,1132.0
난곡동,20203,6206.0,1132.0
난곡동,20204,6206.0,1132.0
난곡동,20211,6315.0,1094.0
난곡동,20212,6315.0,1094.0
난곡동,20213,6315.0,1094.0
난곡동,20214,6315.0,1094.0
난곡동,20221,6325.0,1165.0
난곡동,20222,6325.0,1165.0
난곡동,20223,6325.0,1165.0
난곡동,20224,6325.0,1165.0
난곡동,20231,6470.0,1155.0
난곡동,20232,6470.0,1155.0
난곡동,20233,6470.0,1155.0
난곡동,20234,6470.0,1155.0
난곡동,20241,6470.0,1155.0
난곡동,20242,6470.0,1155.0
난향동,20191,5571.0,267.0
난향동,20192,5571.0,267.0
난향동,20193,5571.0,267.0
난향동,20194,5571.0,267.0
난향동,20201,5569.0,260.0
난향동,20202,5569.0,260.0
난향동,20203,5569.0,260.0
난향동,20204,5569.0,260.0
난향동,20211,5634.0,260.0
난향동,20212,5634.0,260.0
난향동,20213,5634.0,260.0
난향동,20214,5634.0,260.0
난향동,20221,5626.0,308.0
난향동,20222,5626.0,308.0
난향동,20223,5626.0,308.0
난향동,20224,5626.0,308.0
난향동,20231,5587.0,265.0
난향동,20232,5587.0,265.0
난향동,20233,5587.0,265.0
난향동,20234,5587.0,265.0
난향동,20241,5587.0,265.0
난향동,20242,5587.0,265.0
남가좌1동,20191,6719.0,100.0
남가좌1동,20192,6719.0,100.0
남가좌1동,20193,6719.0,100.0
남가좌1동,20194,6719.0,100.0
남가좌1동,20201,7704.0,75.0
남가좌1동,20202,7704.0,75.0
남가좌1동,20203,7704.0,75.0
남가좌1동,20204,7704.0,75.0
남가좌1동,20211,7743.0,75.0
남가좌1동,20212,7743.0,75.0
남가좌1동,20213,7743.0,75.0
남가좌1동,20214,7743.0,75.0
남가좌1동,20221,5014.0,48.0
남가좌1동,20222,5014.0,48.0
남가좌1동,20223,5014.0,48.0
남가좌1동,20224,5014.0,48.0
남가좌1동,20231,7657.0,62.0
남가좌1동,20232,7657.0,62.0
남가좌1동,20233,7657.0,62.0
남가좌1동,20234,7657.0,62.0
남가좌1동,20241,7657.0,62.0
남가좌1동,20242,7657.0,62.0
남가좌2동,20191,10808.0,926.0
남가좌2동,20192,10808.0,926.0
남가좌2동,20193,10808.0,926.0
남가좌2동,20194,10808.0,926.0
남가좌2동,20201,9077.0,887.0
남가좌2동,20202,9077.0,887.0
남가좌2동,20203,9077.0,887.0
남가좌2동,20204,9077.0,887.0
남가좌2동,20211,9055.0,885.0
남가좌2동,20212,9055.0,885.0
남가좌2동,20213,9055.0,885.0
남가좌2동,20214,9055.0,885.0
남가좌2동,20221,16266.0,1169.0
남가좌2동,20222,16266.0,1169.0
남가좌2동,20223,16266.0,1169.0
남가좌2동,20224,16266.0,1169.0
남가좌2동,20231,13368.0,1029.0
남가좌2동,20232,13368.0,1029.0
남가좌2동,20233,13368.0,1029.0
남가좌2동,20234,13368.0,1029.0
남가좌2동,20241,13368.0,1029.0
남가좌2동,20242,13368.0,1029.0
남영동,20191,5578.0,269.0
남영동,20192,5578.0,269.0
남영동,20193,5578.0,269.0
남영동,20194,5578.0,269.0
남영동,20201,5587.0,266.0
남영동,20202,5587.0,266.0
남영동,20203,5587.0,266.0
남영동,20204,5587.0,266.0
남영동,20211,5512.0,265.0
남영동,20212,5512.0,265.0
남영동,20213,5512.0,265.0
남영동,20214,5512.0,265.0
남영동,20221,5552.0,267.0
남영동,20222,5552.0,267.0
남영동,20223,5552.0,267.0
남영동,20224,5552.0,267.0
남영동,20231,5129.0,254.0
남영동,20232,5129.0,254.0
남영동,20233,5129.0,254.0
남영동,20234,5129.0,254.0
남영동,20241,5129.0,254.0
남영동,20242,5129.0,254.0
남현동,20191,7473.0,816.0
남현동,20192,7473.0,816.0
남현동,20193,7473.0,816.0
남현동,20194,7473.0,816.0
남현동,20201,7409.0,830.0
남현동,20202,7409.0,830.0
남현동,20203,7409.0,830.0
남현동,20204,7409.0,830.0
남현동,20211,7530.0,835.0
남현동,20212,7530.0,835.0
남현동,20213,7530.0,835.0
남현동,20214,7530.0,835.0
남현동,20221,7589.0,821.0
남현동,20222,7589.0,821.0
남현동,20223,7589.0,821.0
남현동,20224,7589.0,821.0
남현동,20231,7708.0,842.0
남현동,20232,7708.0,842.0
남현동,20233,7708.0,842.0
남현동,20234,7708.0,842.0
남현동,20241,7708.0,842.0
남현동,20242,7708.0,842.0
내곡동,20191,6264.0,294.0
내곡동,20192,6264.0,294.0
내곡동,20193,6264.0,294.0
내곡동,20194,6264.0,294.0
내곡동,20201,8214.0,318.0
내곡동,20202,8214.0,318.0
내곡동,20203,8214.0,318.0
내곡동,20204,8214.0,318.0
내곡동,20211,8402.0,320.0
내곡동,20212,8402.0,320.0
내곡동,20213,8402.0,320.0
내곡동,20214,8402.0,320.0
내곡동,20221,11009.0,521.0
내곡동,20222,11009.0,521.0
내곡동,20223,11009.0,521.0
내곡동,20224,11009.0,521.0
내곡동,20231,10877.0,550.0
내곡동,20232,10877.0,550.0
내곡동,20233,10877.0,550.0
내곡동,20234,10877.0,550.0
내곡동,20241,10877.0,550.0
내곡동,20242,10877.0,550.0
노량진1동,20191,13004.0,432.0
노량진1동,20192,13004.0,432.0
노량진1동,20193,13004.0,432.0
노량진1동,20194,13004.0,432.0
노량진1동,20201,11937.0,441.0
노량진1동,20202,11937.0,441.0
노량진1동,20203,11937.0,441.0
노량진1동,20204,11937.0,441.0
노량진1동,20211,11879.0,443.0
노량진1동,20212,11879.0,443.0
노량진1동,20213,11879.0,443.0
노량진1동,20214,11879.0,443.0
노량진1동,20221,11784.0,450.0
노량진1동,20222,11784.0,450.0
노량진1동,20223,11784.0,450.0
노량진1동,20224,11784.0,450.0
노량진1동,20231,11780.0,458.0
노량진1동,20232,11780.0,458.0
노량진1동,20233,11780.0,458.0
노량진1동,20234,11780.0,458.0
노량진1동,20241,11780.0,458.0
노량진1동,20242,11780.0,458.0
노량진2동,20191,1807.0,129.0
노량진2동,20192,1807.0,129.0
노량진2동,20193,1807.0,129.0
노량진2동,20194,1807.0,129.0
노량진2동,20201,3053.0,133.0
노량진2동,20202,3053.0,133.0
노량진2동,20203,3053.0,133.0
노량진2동,20204,3053.0,133.0
노량진2동,20211,3097.0,140.0
노량진2동,20212,3097.0,140.0
노량진2동,20213,3097.0,140.0
노량진2동,20214,3097.0,140.0
노량진2동,20221,3051.0,145.0
노량진2동,20222,3051.0,145.0
노량진2동,20223,3051.0,145.0
노량진2동,20224,3051.0,145.0
노량진2동,20231,3055.0,148.0
노량진2동,20232,3055.0,148.0
노량진2동,20233,3055.0,148.0
노량진2동,20234,3055.0,148.0
노량진2동,20241,3055.0,148.0
노량진2동,20242,3055.0,148.0
녹번동,20191,10256.0,1512.0
녹번동,20192,10256.0,1512.0
녹번동,20193,10256.0,1512.0
녹번동,20194,10256.0,1512.0
녹번동,20201,14933.0,1529.0
녹번동,20202,14933.0,1529.0
녹번동,20203,14933.0,1529.0
녹번동,20204,14933.0,1529.0
녹번동,20211,15097.0,1549.0
녹번동,20212,15097.0,1549.0
녹번동,20213,15097.0,1549.0
녹번동,20214,15097.0,1549.0
녹번동,20221,12606.0,1380.0
녹번동,20222,12606.0,1380.0
녹번동,20223,12606.0,1380.0
녹번동,20224,12606.0,1380.0
녹번동,20231,14051.0,1391.0
녹번동,20232,14051.0,1391.0
녹번동,20233,14051.0,1391.0
녹번동,20234,14051.0,1391.0
녹번동,20241,14051.0,1391.0
녹번동,20242,14051.0,1391.0
논현1동,20191,21176.0,2043.0
논현1동,20192,21176.0,2043.0
논현1동,20193,21176.0,2043.0
논현1동,20194,21176.0,2043.0
논현1동,20201,22178.0,2054.0
논현1동,20202,22178.0,2054.0
논현1동,20203,22178.0,2054.0
논현1동,20204,22178.0,2054.0
논현1동,20211,22571.0,2084.0
논현1동,20212,22571.0,2084.0
논현1동,20213,22571.0,2084.0
논현1동,20214,22571.0,2084.0
논현1동,20221,21536.0,2129.0
논현1동,20222,21536.0,2129.0
논현1동,20223,21536.0,2129.0
논현1동,20224,21536.0,2129.0
논현1동,20231,21864.0,2136.0
논현1동,20232,21864.0,2136.0
논현1동,20233,21864.0,2136.0
논현1동,20234,21864.0,2136.0
논현1동,20241,21864.0,2136.0
논현1동,20242,21864.0,2136.0
논현2동,20191,24721.0,2069.0
논현2동,20192,24721.0,2069.0
논현2동,20193,24721.0,2069.0
논현2동,20194,24721.0,2069.0
논현2동,20201,25241.0,2075.0
논현2동,20202,25241.0,2075.0
논현2동,20203,25241.0,2075.0
논현2동,20204,25241.0,2075.0
논현2동,20211,25953.0,2114.0
논현2동,20212,25953.0,2114.0
논현2동,20213,25953.0,2114.0
논현2동,20214,25953.0,2114.0
논현2동,20221,24924.0,2096.0
논현2동,20222,24924.0,2096.0
논현2동,20223,24924.0,2096.0
논현2동,20224,24924.0,2096.0
논현2동,20231,25161.0,2100.0
논현2동,20232,25161.0,2100.0
논현2동,20233,25161.0,2100.0
논현2동,20234,25161.0,2100.0
논현2동,20241,25161.0,2100.0
논현2동,20242,25161.0,2100.0
능동,20191,7355.0,961.0
능동,20192,7355.0,961.0
능동,20193,7355.0,961.0
능동,20194,7355.0,961.0
능동,20201,6838.0,1128.0
능동,20202,6838.0,1128.0
능동,20203,6838.0,1128.0
능동,20204,6838.0,1128.0
능동,20211,7301.0,1082.0
능동,20212,7301.0,1082.0
능동,20213,7301.0,1082.0
능동,20214,7301.0,1082.0
능동,20221,6560.0,929.0
능동,20222,6560.0,929.0
능동,20223,6560.0,929.0
능동,20224,6560.0,929.0
능동,20231,6474.0,838.0
능동,20232,6474.0,838.0
능동,20233,6474.0,838.0
능동,20234,6474.0,838.0
능동,20241,6474.0,838.0
능동,20242,6474.0,838.0
다산동,20191,4819.0,661.0
다산동,20192,4819.0,661.0
다산동,20193,4819.0,661.0
다산동,20194,4819.0,661.0
다산동,20201,4761.0,665.0
다산동,20202,4761.0,665.0
다산동,20203,4761.0,665.0
다산동,20204,4761.0,665.0
다산동,20211,4795.0,668.0
다산동,20212,4795.0,668.0
다산동,20213,4795.0,668.0
다산동,20214,4795.0,668.0
다산동,20221,4827.0,675.0
다산동,20222,4827.0,675.0
다산동,20223,4827.0,675.0
다산동,20224,4827.0,675.0
다산동,20231,4825.0,679.0
다산동,20232,4825.0,679.0
다산동,20233,4825.0,679.0
