"동별","종사자규모별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"은평구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","1","1","2",
"은평구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1120","561","588","1196",
"은평구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","2","2","2",
"은평구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3065","3704","4759","5287",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1962","2939","3045","2838",
"녹번동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","694","1079","1126","1112",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","9531","12265","13682","13292",
"녹번동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","4653","6081","6829","6370",
"녹번동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","4878","6184","6853","6922",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1603","2563","2665","2486",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2659","3699","3824","3575",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","223","223","221","210",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1381","1448","1397","1325",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","83","84","83","75",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1122","1085","1069","1006",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","33","47","51","46",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","973","1394","1463","1438",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","13","13","14","13",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","895","974","1022","1038",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5","6","8","5",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","603","974","1263","807",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","2","2","2",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","822","806","800",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","-","-","-",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","612","-","-","-",
"녹번동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"녹번동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1286","1869","2838","3303",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1627","2380","2408","2393",
"불광1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","694","970","998","1004",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","7034","7200","7000","7006",
"불광1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","2592","3058","2877","2896",
"불광1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","4442","4142","4123","4110",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1371","2144","2187","2143",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2384","2980","2985","2836",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","160","137","131","150",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","975","869","822","940",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","53","64","57","65",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","682","838","767","802",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","29","21","19","21",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","988","743","662","690",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7","8","9","10",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","522","548","621","678",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","5","4","3",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","975","661","555","400",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","508","561","588","660",
"불광1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"불광1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1498","2100","2038","1765",
"갈현1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","576","842","832","741",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4881","5311","5306","4933",
"갈현1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","2198","2418","2262","2057",
"갈현1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","2683","2893","3044","2876",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1276","1888","1816","1561",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2288","2718","2607","2302",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","150","137","151","138",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","925","858","951","869",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","49","50","47","40",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","649","607","625","515",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","20","21","20","20",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","533","563","571","558",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","3","3","5",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","162","228","236","361",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","324","337","316","328",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"갈현1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"갈현1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1579","2385","2344","2311",
"갈현2동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","640","969","943","952",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","5985","6727","6776","6656",
"갈현2동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","2472","2953","2905","2834",
"갈현2동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","3513","3774","3871","3822",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1352","2171","2127","2072",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2312","3064","2974","2874",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","151","140","136","159",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","913","863","862","1010",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","44","38","45","46",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","609","520","612","597",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","17","17","16","17",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","561","454","454","489",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","10","14","15","13",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","780","1027","1066","974",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","4","4","4","3",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","469","479","487","367",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","341","320","321","345",
"갈현2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"갈현2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
