사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동
202108,경인선,인천,65396,34478,47232,31138,20210903,0,0,0,0
202108,수인선,인천,17494,14128,31231,17136,20210903,0,0,0,0
202107,경인선,인천,62807,35590,44271,31719,20210803,0,0,0,0
202107,수인선,인천,16114,15270,30141,18504,20210803,0,0,0,0
202106,경인선,인천,75095,37414,54236,33620,20210703,0,0,0,0
202106,수인선,인천,19213,12824,35459,16317,20210703,0,0,0,0
202105,경인선,인천,79298,37112,58442,33551,20210603,0,0,0,0
202105,수인선,인천,21389,12595,38625,16090,20210603,0,0,0,0
202104,경인선,인천,72685,35480,52353,32669,20210503,0,0,0,0
202104,수인선,인천,18330,12353,34473,15671,20210503,0,0,0,0
202103,경인선,인천,69020,33307,49064,30819,20210403,0,0,0,0
202103,수인선,인천,17587,12570,33707,15936,20210403,0,0,0,0
202102,경인선,인천,62956,23461,45722,21789,20210303,0,0,0,0
202102,수인선,인천,17399,9948,32474,12090,20210303,0,0,0,0
202101,경인선,인천,52289,20415,35963,18937,20210203,0,0,0,0
202101,수인선,인천,13131,9788,26434,11478,20210203,0,0,0,0
202112,공항철도 1호선,인천공항1터미널,99340,12595,106101,12349,20220103,0,0,0,0
202111,공항철도 1호선,인천공항1터미널,98271,14212,100728,13942,20211203,0,0,0,0
202110,공항철도 1호선,인천공항1터미널,89581,15432,90275,15262,20211103,0,0,0,0
202109,공항철도 1호선,인천공항1터미널,82043,14161,85083,13962,20211003,0,0,0,0
202108,공항철도 1호선,인천공항1터미널,84729,19268,87610,18837,20210903,0,0,0,0
202107,공항철도 1호선,인천공항1터미널,81125,19537,85906,19368,20210803,0,0,0,0
202106,공항철도 1호선,인천공항1터미널,77390,12915,85298,13080,20210703,0,0,0,0
202105,공항철도 1호선,인천공항1터미널,76701,12367,80984,12473,20210603,0,0,0,0
202104,공항철도 1호선,인천공항1터미널,74872,12014,78702,12143,20210503,0,0,0,0
202103,공항철도 1호선,인천공항1터미널,79173,12417,83552,12493,20210403,0,0,0,0
202102,공항철도 1호선,인천공항1터미널,75477,9727,78478,9814,20210303,0,0,0,0
202101,공항철도 1호선,인천공항1터미널,79383,9659,84170,9684,20210203,0,0,0,0
202112,공항철도 1호선,인천공항2터미널,57914,6806,55449,6465,20220103,0,0,0,0
202111,공항철도 1호선,인천공항2터미널,57732,6619,53660,6387,20211203,0,0,0,0
202110,공항철도 1호선,인천공항2터미널,52161,6988,48596,6594,20211103,0,0,0,0
202109,공항철도 1호선,인천공항2터미널,49391,7061,46080,6963,20211003,0,0,0,0
202108,공항철도 1호선,인천공항2터미널,53609,13964,50139,13454,20210903,0,0,0,0
202107,공항철도 1호선,인천공항2터미널,50709,14360,48206,13759,20210803,0,0,0,0
202106,공항철도 1호선,인천공항2터미널,47240,5988,46893,5799,20210703,0,0,0,0
202105,공항철도 1호선,인천공항2터미널,46226,5190,44605,4963,20210603,0,0,0,0
202104,공항철도 1호선,인천공항2터미널,45865,5451,43914,5115,20210503,0,0,0,0
202103,공항철도 1호선,인천공항2터미널,47575,5536,45068,5172,20210403,0,0,0,0
202102,공항철도 1호선,인천공항2터미널,42622,4700,39628,4547,20210303,0,0,0,0
202101,공항철도 1호선,인천공항2터미널,46985,5184,44865,4971,20210203,0,0,0,0
202112,수인선,인천논현,120790,28218,129691,28674,20220103,0,0,0,0
202111,수인선,인천논현,122823,28867,131222,29398,20211203,0,0,0,0
202110,수인선,인천논현,118554,28898,125840,29377,20211103,0,0,0,0
202109,수인선,인천논현,108144,26135,114799,26478,20211003,0,0,0,0
202108,수인선,인천논현,104583,24726,110770,25138,20210903,0,0,0,0
202107,수인선,인천논현,111404,25516,117985,26048,20210803,0,0,0,0
202106,수인선,인천논현,125120,28279,132865,28517,20210703,0,0,0,0
202105,수인선,인천논현,121876,26889,129748,27535,20210603,0,0,0,0
202104,수인선,인천논현,124243,27186,133055,27922,20210503,0,0,0,0
202103,수인선,인천논현,124921,27223,133243,27832,20210403,0,0,0,0
202102,수인선,인천논현,102702,21095,107443,21648,20210303,0,0,0,0
202101,수인선,인천논현,105208,20543,109586,21019,20210203,0,0,0,0
202112,수인선,인하대,138345,22360,128594,21635,20220103,0,0,0,0
202111,수인선,인하대,142892,24195,133818,23388,20211203,0,0,0,0
202110,수인선,인하대,132285,24750,123434,24055,20211103,0,0,0,0
202109,수인선,인하대,114767,21524,108209,20695,20211003,0,0,0,0
202108,수인선,인하대,108696,20039,102773,19572,20210903,0,0,0,0
202107,수인선,인하대,116211,21216,108494,20406,20210803,0,0,0,0
202106,수인선,인하대,135757,23439,127204,22762,20210703,0,0,0,0
202105,수인선,인하대,133196,23339,125980,22217,20210603,0,0,0,0
202104,수인선,인하대,137280,24262,129022,23441,20210503,0,0,0,0
202103,수인선,인하대,138604,24149,129624,23278,20210403,0,0,0,0
202102,수인선,인하대,101438,18194,95866,17631,20210303,0,0,0,0
202101,수인선,인하대,104351,17803,97949,17353,20210203,0,0,0,0
202112,경의선,일산,199440,50042,196419,50183,20220103,0,0,0,0
202111,경의선,일산,203303,54758,197394,54584,20211203,0,0,0,0
202110,경의선,일산,187870,56149,184321,55698,20211103,0,0,0,0
202109,경의선,일산,169786,50765,167741,50722,20211003,0,0,0,0
202108,경의선,일산,163681,45467,163733,45525,20210903,0,0,0,0
202107,경의선,일산,170573,45273,170344,45525,20210803,0,0,0,0
202106,경의선,일산,198728,52181,195425,52180,20210703,0,0,0,0
202105,경의선,일산,191155,52641,188259,52674,20210603,0,0,0,0
202104,경의선,일산,198434,55012,197058,55265,20210503,0,0,0,0
202103,경의선,일산,199578,54902,197093,55077,20210403,0,0,0,0
202102,경의선,일산,154413,40046,154924,39786,20210303,0,0,0,0
202101,경의선,일산,150844,36600,153116,36299,20210203,0,0,0,0
202112,3호선,일원,203133,53728,195514,53141,20220103,3호선,강남구,일원본동,강남구_일원본동
202111,3호선,일원,206046,56274,198820,55739,20211203,3호선,강남구,일원본동,강남구_일원본동
202110,3호선,일원,184519,52657,181446,52223,20211103,3호선,강남구,일원본동,강남구_일원본동
202109,3호선,일원,174627,48493,171685,48151,20211003,3호선,강남구,일원본동,강남구_일원본동
202108,3호선,일원,173680,46437,172579,46159,20210903,3호선,강남구,일원본동,강남구_일원본동
202107,3호선,일원,180959,47789,178512,47249,20210803,3호선,강남구,일원본동,강남구_일원본동
202106,3호선,일원,204053,53213,199306,53070,20210703,3호선,강남구,일원본동,강남구_일원본동
202105,3호선,일원,187280,49603,183141,49413,20210603,3호선,강남구,일원본동,강남구_일원본동
202104,3호선,일원,200524,50843,196147,50692,20210503,3호선,강남구,일원본동,강남구_일원본동
202103,3호선,일원,201430,51336,196515,51211,20210403,3호선,강남구,일원본동,강남구_일원본동
202102,3호선,일원,161056,39399,157212,38675,20210303,3호선,강남구,일원본동,강남구_일원본동
202101,3호선,일원,168216,39902,165940,39614,20210203,3호선,강남구,일원본동,강남구_일원본동
202112,경의선,임진강,355,181,286,210,20220103,0,0,0,0
202111,경의선,임진강,418,328,325,390,20211203,0,0,0,0
202110,경의선,임진강,553,584,350,602,20211103,0,0,0,0
202109,경의선,임진강,626,570,446,568,20211003,0,0,0,0
202108,경의선,임진강,449,463,241,445,20210903,0,0,0,0
202107,경의선,임진강,331,356,201,364,20210803,0,0,0,0
202106,경의선,임진강,514,586,419,561,20210703,0,0,0,0
202105,경의선,임진강,656,506,482,498,20210603,0,0,0,0
202104,경의선,임진강,469,494,295,463,20210503,0,0,0,0
202103,경의선,임진강,373,318,200,297,20210403,0,0,0,0
202102,경의선,임진강,401,295,203,265,20210303,0,0,0,0
202101,경의선,임진강,229,174,113,184,20210203,0,0,0,0
202112,2호선,잠실(송파구청),1818728,157744,1800757,150693,20220103,2호선,송파구,잠실6동,송파구_잠실6동
